5077;CVJIM95-330              ;12543562;95-03;GMC JIMMY йюонр;3111;;;;;;;;;;;3
5070;CVBLZ95-380              ;15692833;95-97;BLAZER {+JIMMY / BLAZER екюасцю} ясоонпр пюдхюрнпю;2056;;;;;;;;;;;3
12272;CVBLZ95-450-L            ;15150851;95-97;BLAZER {JIMMY} гепйюкн кеб щкейрп;1162;;;;;;;;;;;3
12271;CVBLZ95-450-R            ;15721238;95-97;BLAZER {JIMMY} гепйюкн опюб щкейрп;1162;;;;;;;;;;;3
14491;CVBLZ95-740RW-L          ;;95-03;BLAZER {JIMMY} тнмюпэ гюдм бмеьм кеб йпюям-аек;986;;;;;332-1921L-US;;;;;;3
14492;CVBLZ95-740RW-R          ;;95-03;BLAZER {JIMMY} тнмюпэ гюдм бмеьм опюб йпюям-аек;986;;;;;332-1921R-US;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY CAPRICE (91-96);;;;;;;;;;;;;;;2
5018;CVCAP91-000-L            ;16519235;91-96;CAPRICE тюпю кеб б яанпе я йпеокем;905;;;;;332-1108L-HS;;;;;;3
12760;CVCAP91-000-R            ;;91-96;CAPRICE тюпю опюб б яанпе я йпеокем;905;;;;;332-1108R-HS;;;;;;3
11536;CVCAP91-100H             ;10198193/1022051;91-96;CAPRICE пеьерйю пюдхюрнпю упнл;686;;;;;;;;;;;3
5021;CVCAP91-330              ;10216351;91-96;CAPRICE йюонр;4130;;;;;;;;;;;3
13871;CVCAP92-910              ;52467762/52471415/52472465;92-;CAPRICE пюдхюрнп нукюфдем (NRF) (ЯЛ.ЙЮРЮКНЦ);6527;;;;;;;;;50212;;3
;;;;;;;;;;;;;;;;4
;CHEVY CAPTIVA (06-);;;;;;;;;;;;;;;2
24211;CVCPT06-330              ;96861600;06-;CAPTIVA йюонр;9900;;24 яЕМ;;;;;;;;;3
21980;CVCPT06-930              ;96436393/4803973;06-;CAPTIVA {ANTARA 06-} йнмдемяюрнп йнмдхж (NISSENS) (ЯЛ.ЙЮРЮКНЦ);5734;;;;;;;940010;905740;35775;;3
;;;;;;;;;;;;;;;;4
;CHEVY CAVALIER (91-94) (95-99);;;;;;;;;;;;;;;2
5023;CVCAV95-000-L            ;16523441;95-99;CAVALIER тюпю кеб б яанпе я пюлй;1023;;;;;332-1125L-HS;;;;;;3
5024;CVCAV95-000-R            ;16523442;95-99;CAVALIER тюпю опюб б яанпе я пюлй;1023;;;;;332-1125R-HS;;;;;;3
5025;CVCAV95-030-L            ;5976571;95-99;CAVALIER сйюг.онбнпнрю сцкнбни кеб;296;;;+;7 ДМ;332-1532L-US;;;;;;3
5026;CVCAV95-030-R            ;5976572;95-99;CAVALIER сйюг.онбнпнрю сцкнбни опюб;319;;;;;332-1532R-US;;;;;;3
11757;CVCAV95-040-L            ;5976571;95-99;CAVALIER сйюг.онбнпнрю мхфм кеб б аюлоеп;475;;;+;7 ДМ;332-1625L-US-Y;;;;;;3
11758;CVCAV95-040-R            ;5976572;95-99;CAVALIER сйюг.онбнпнрю мхфм опюб б аюлоеп;395;;;;;332-1625R-US-Y;;;;;;3
11704;CVCAV95-160X             ;22548843;95-99;CAVALIER аюлоеп оепедм цпсмр;1329;;;;;;;;;;;3
5030;CVCAV95-160B             ;22597557;95-99;CAVALIER аюлоеп оепедм вепм;1162;;;;;;;;;;;3
11330;CVCAV91-160B             ;22548843;91-94;CAVALIER аюлоеп оепедм вепм;1599;;;;;;;;;;;3
5027;CVCAV95-270-L            ;12356722;95-99;CAVALIER йпшкн оепедм кеб;1063;;;;;;;;;;;3
5028;CVCAV95-270-R            ;12356721;95-99;CAVALIER йпшкн оепедм опюб;1063;;;;;;;;;;;3
5029;CVCAV95-330              ;22652232;95-01;CAVALIER йюонр;3185;;;;;;;;;;;3
11625;CVCAV95-910              ;52463624/52477186;95-99;CAVALIER пюдхюрнп нукюфдем AT 2.2 (2 ПЪД);3505;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY LACETTI (04-) / DAEWOO NUBIRA (04-) ЯЛ Б йнпеъ;;;;;;;;;;;;;;;2
19529;CVLAT04-000-L            ;96458809;04-;LACETTI тюпю кеб (яедюм) (смхбепяюк) я пец.лнрнп;1281;;;;;;;;;;;3
19530;CVLAT04-000-R            ;96458810;04-;LACETTI тюпю опюб (яедюм) (смхбепяюк) я пец.лнрнп;1281;;;;;;;;;;;3
19568;CVLAT04-001-L            ;5490226;04-;LACETTI тюпю кеб я пец.лнрнп (ущрващй);2845;;;+;7 ДМ;235-1103L-LDEM2;;;;;;3
19569;CVLAT04-001-R            ;5490225;04-;LACETTI тюпю опюб я пец.лнрнп (ущрващй);2184;+;14 яЕМ;;;235-1103R-LDEM2;;;;;;3
20834;CVLAT04-002-L            ;96458809;04-;LACETTI тюпю кеб о/йнппейрнп (яедюм) (смхбепяюк) (DEPO);2017;;14 яЕМ;;;222-1114L-LD-EM;;;;;;3
20835;CVLAT04-002-R            ;96458810;04-;LACETTI тюпю опюб о/йнппейрнп (яедюм) (смхбепяюк) (DEPO);2017;;14 яЕМ;;;222-1114R-LD-EM;;;;;;3
20356;CVLAT04-070-L            ;96551091;04-;LACETTI тюпю опнрхбнрсл кеб (ущрващй);617;+;;;;235-2002L-UE;;;;;;3
20357;CVLAT04-070-R            ;96551092;04-;LACETTI тюпю опнрхбнрсл опюб (ущрващй);617;+;;;;235-2002R-UE;;;;;;3
20374;CVLAT04-071-L            ;96551093;04-;LACETTI тюпю опнрхбнрсл кеб (яедюм);413;;;;;;;;;;;3
20375;CVLAT04-071-R            ;96551094;04-;LACETTI тюпю опнрхбнрсл опюб (яедюм);413;;;;;;;;;;;3
20320;CVLAT04-100HB            ;;04-;LACETTI пеьерйю пюдхюрнпю (яедюм) (смхбепяюк) упнл-вепм;941;+;17 яЕМ;;;;;;;;;3
23024;CVLAT04-101HB            ;5491729+30+31;04-;LACETTI пеьерйю пюдхюрнпю (ущрващй) (йХРЮИ) упнл-вепм;1347;;;;;;;;;;;3
20565;CVLAT04-120H             ;96547251;04-;LACETTI лнкдхмц пеьерйх пюдхюрнпю бепум (яедюм) (смхбепяюк) упнл;463;;17 яЕМ;;;;;;;;;3
19570;CVLAT04-160              ;96545491;04-;LACETTI аюлоеп оепедм (ущрващй) (йХРЮИ);1631;;;;;;;;;;;3
20281;CVLAT04-161B             ;92182289;04-;LACETTI аюлоеп оепедм (яедюм) вепм;1650;;17 яЕМ;;;;;;;;;3
24477;CVLAT04-161              ;96545491;04-;LACETTI аюлоеп оепедм я нрб о/опнрхбнрсл (ущрващй);2739;;24 яЕМ;;;;;;;;;3
20545;CVLAT04-240              ;96545531;04-;LACETTI сяхкхрекэ аюлоепю оепедм;1056;+;24 яЕМ;;;;;;;;;3
18315;CVLAT04-270-L            ;96548951/3;04-;LACETTI йпшкн оепедм кеб (ущрващй) я нрб о/онбрнпхрекэ;1089;+;;;;;;;;;;3
18316;CVLAT04-270-R            ;96548956/8;04-;LACETTI йпшкн оепедм опюб (ущрващй) я нрб о/онбрнпхрекэ;1122;+;24 яЕМ;;;;;;;;;3
20549;CVLAT04-271-L            ;96548991;04-;LACETTI йпшкн оепедм кеб (яедюм) я нрб о/онбрнпхрекэ;957;+;;;;;;;;;;3
20550;CVLAT04-271-R            ;96548995;04-;LACETTI йпшкн оепедм опюб (яедюм) я нрб о/онбрнпхрекэ;908;+;;;;;;;;;;3
24470;CVLAT04-280-Z            ;;04-;LACETTI онбрнпхрекэ онбнпнрю б йпшкн к=о;123;+;;;;235-1402N-UE;;;;;;3
23389;CVLAT04-300-L            ;96548771;04-;LACETTI ондйпшкнй оепедм йпшкю кеб;446;+;17 яЕМ;;;;;;;;;3
23390;CVLAT04-300-R            ;96548772;04-;LACETTI ондйпшкнй оепедм йпшкю опюб;446;+;17 яЕМ;;;;;;;;;3
19000;CVLAT04-330              ;96548974;04-;LACETTI йюонр (ущрващй);3255;;24 яЕМ;;;;;;;;;3
20232;CVLAT04-331              ;96410549;04-;LACETTI йюонр (яедюм) (смхбепяюк);3596;;;+;7 ДМ;;;;;;;3
23391;CVLAT04-390              ;;04-;LACETTI аюкйю ясоонпрю пюдхюр бепум (яедюм) (смхбепяюк);660;1;;;;;;;;;;3
23317;CVLAT04-400-L            ;;04-;LACETTI йпеокемхе тюпш кеб;380;;;;;;;;;;;3
23318;CVLAT04-400-R            ;;04-;LACETTI йпеокемхе тюпш опюб;368;;;;;;;;;;;3
20566;CVLAT04-410              ;96544664;04-;LACETTI аюкйю ясоонпрю пюдхюр мхфм (яедюм) (смхбепяюк);958;+;;;;;;;;;;3
20358;CVLAT04-450-L            ;;04-;LACETTI гепйюкн кеб щкейрп я онднцпеб;849;;;;;;;;;;;3
20359;CVLAT04-450-R            ;;04-;LACETTI гепйюкн опюб щкейрп я онднцпеб;945;;;;;;;;;;;3
20696;CVLAT04-452-L            ;96546791;04-;LACETTI гепйюкн кеб щкейрп я онднцпеб (aspherical) цпсмр;929;;;;;;;;;;;3
20697;CVLAT04-452-R            ;96545714;04-;LACETTI гепйюкн опюб щкейрп я онднцпеб (convex) цпсмр;2014;;;+;7 ДМ;;;;;;;3
23558;CVLAT04-570-L            ;;04-;LACETTI ондйпшкнй гюдм йпшкю кеб;265;+;;;;;;;;;;3
23559;CVLAT04-570-R            ;;04-;LACETTI ондйпшкнй гюдм йпшкю опюб;264;;;;;;;;;;;3
20282;CVLAT04-640B             ;96545559;04-;LACETTI аюлоеп гюдм (яедюм) вепм;1950;;;;;;;;;;;3
20283;CVLAT04-642B             ;96545561;04-;LACETTI аюлоеп гюдм (ущрващй) вепм;2970;+;;;;;;;;;;3
23314;CVLAT04-700              ;;04-;LACETTI сяхкхрекэ аюлоепю гюдм;576;;;;;;;;;;;3
19527;CVLAT04-740-L            ;96387724;04-;LACETTI тнмюпэ гюдм бмеьм кеб (ущрващй);640;;;;;;;;;;;3
19528;CVLAT04-740-R            ;96387725;04-;LACETTI тнмюпэ гюдм бмеьм опюб (ущрващй);594;+;;;;;;;;;;3
19531;CVLAT04-741-L            ;96551223;04-;LACETTI тнмюпэ гюдм бмеьм кеб (яедюм);936;;;;;;;;;;;3
19532;CVLAT04-741-R            ;96551224;04-;LACETTI тнмюпэ гюдм бмеьм опюб (яедюм);936;;;;;;;;;;;3
20960;CVLAT04-742-L            ;96551223;04-;LACETTI тнмюпэ гюдм бмеьм кеб (яедюм) (DEPO);1390;+;;;;222-1915L-UE;;;;;;3
20961;CVLAT04-742-R            ;96551224;04-;LACETTI тнмюпэ гюдм бмеьм опюб (яедюм) (DEPO);1421;+;;;;222-1915R-UE;;;;;;3
22140;CVLAT04-744-L            ;96412803;04-;LACETTI тнмюпэ гюдм бмеьм кеб (смхбепяюк);1503;;;;;;;;;;;3
22141;CVLAT04-744-R            ;96412804;04-;LACETTI тнмюпэ гюдм бмеьм опюб (смхбепяюк);1503;;;;;;;;;;;3
20693;CVLAT04-750-L            ;96551216/96551200;04-;LACETTI тнмюпэ гюдм бмсрпем кеб (ущрващй);617;;;;;;;;;;;3
20694;CVLAT04-750-R            ;96551217;04-;LACETTI тнмюпэ гюдм бмсрпем опюб (ущрващй);617;1;;;;;;;;;;3
19656;CVLAT04-910              ;96553378;04-;LACETTI {+ DW NUBIRA} пюдхюрнп нукюфдем (NISSENS) (NRF) (GERI) (ЯЛ.ЙЮРЮКНЦ);4156;;;;;;;61633;43026;;;3
21142;CVLAT04-911              ;96553243/96553244;04-;LACETTI {+ DW NUBIRA} пюдхюрнп нукюфдем (NISSENS) (AVA) (ЯЛ.ЙЮРЮКНЦ);3384;;;;;;;61634;;53732;;3
21497;CVLAT04-912              ;96553243/96553244;04-;LACETTI {+ DW NUBIRA} пюдхюрнп нукюфдем;3188;;;+;7 ДМ;;;;;;61634K;3
21498;CVLAT04-913              ;96553378;04-;LACETTI {+ DW NUBIRA} пюдхюрнп нукюфдем;2610;;;;;;;;;;61633K;3
20554;CVLAT04-920              ;96553242;04-;LACETTI лнрнп+бемрхкърнп  пюдхюр нукюфдем я йнпося 1.8;4325;;;;;;;;;;;3
20555;CVLAT04-921              ;96553364;04-;LACETTI лнрнп+бемрхкърнп  пюдхюр нукюфдем я йнпося 1.6;3566;;;+;7 ДМ;;;;;;;3
21159;CVLAT04-930              ;96484931;04-;LACETTI йнмдемяюрнп йнмдхж (NISSENS) (NRF) (GERI) (ЯЛ.ЙЮРЮКНЦ);4806;1;;;;;;94725;925635;35573;;3
23728;CVLAT04-931              ;96484931;04-;LACETTI йнмдемяюрнп йнмдхж (ЯЛ.ЙЮРЮКНЦ);2198;;;+;7 ДМ;;;;;;94725K;3
20556;CVLAT04-940              ;96553241;04-;LACETTI лнрнп+бемрхкърнп йнмдемя йнмд;2401;+;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY LUMINA APV/PONTIAC TRANSSPORT  (90-95);;;;;;;;;;;;;;;2
18043;CVAPV94-000-L            ;16519271;94-96;LUMINA APV {+ PT TRANSPORT/BONNIVILLE 93-96} тюпю кеб;1595;;;;;332-1174L-USN;;;;;;3
18044;CVAPV94-000-R            ;16519272;94-96;LUMINA APV {+ PT TRANSPORT/BONNIVILLE 93-96} тюпю опюб;1620;;;;;332-1174R-USN;;;;;;3
16253;CVAPV90-000-L            ;16516395;90-93;LUMINA APV {PN TRANSSPORT 90-93/OE SILHOETTE 90-93} тюпю кеб;1203;;;;;332-1121L-HS;;;;;;3
16254;CVAPV90-000-R            ;16516396;90-93;LUMINA APV {PN TRANSSPORT 90-93/OE SILHOETTE 90-93} тюпю опюб;1183;;;;;332-1121R-HS;;;;;;3
5017;CVAPV94-160X             ;10227215;94-95;LUMINA APV аюлоеп оепедм цпсмр;3155;;;;;;;;;;;3
18019;CVAPV94-270X-L           ;10255794;94-95;LUMINA APV {+ PT TRANSSPORT} йпшкн оепедм кеб окюярхй цпсмр;2369;;;;;;;;;;;3
18020;CVAPV94-270X-R           ;10255793;94-95;LUMINA APV {+ PT TRANSSPORT} йпшкн оепедм опюб окюярхй цпсмр;2591;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY LUMINA SEDAN (95-00);;;;;;;;;;;;;;;2
12690;CVLUM95-000-L            ;16522941;95-00;LUMINA тюпю кеб б яанпе я пюлй;1429;;;;;332-1154L-HS;;;;;;3
12691;CVLUM95-000-R            ;16522942;95-00;LUMINA тюпю опюб б яанпе я пюлй;1429;;;;;332-1154R-HS;;;;;;3
10133;CVLUM95-160X             ;10186938;95-00;LUMINA аюлоеп оепедм цпсмр;2988;;;;;;;;;;;3
5014;CVLUM95-270-L            ;12520625;95-00;LUMINA йпшкн оепедм кеб;1162;;;;;;;;;;;3
5015;CVLUM95-270-R            ;12520624;95-00;LUMINA йпшкн оепедм опюб;1109;;;;;;;;;;;3
5013;CVLUM95-330              ;32518530;95-00;LUMINA йюонр;3497;;;;;;;;;;;3
12120;CVLUM95-380              ;10288085;95-00;LUMINA ясоонпр пюдхюрнпю;2126;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY LUMINA SEDAN/COUPE (90-94);;;;;;;;;;;;;;;2
5012;CVLUM91-100WB            ;10082601;91-94;LUMINA пеьерйю пюдхюрнпю аек я вепм;801;+;;;;;;;;;;3
5011;CVLUM90-330              ;12523982;90-94;LUMINA йюонр;4296;1;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY MALIBU (97-03);;;;;;;;;;;;;;;2
17494;CVMAL97-270-R            ;22602678/22603006;97-03;MALIBU йпшкн оепедм опюб;1993;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY SPARK (05-) ЯЛ Б йнпеъ;;;;;;;;;;;;;;;2
20837;CVSPA05-000-L            ;96590405;05-;SPARK тюпю кеб о/йнппейрнп (DEPO);1734;;;;;222-1118L-LD-EM;;;;;;3
20838;CVSPA05-000-R            ;96590406;05-;SPARK тюпю опюб о/йнппейрнп (DEPO);1713;+;;;;222-1118R-LD-EM;;;;;;3
23296;CVSPA05-001-L            ;;05-;SPARK тюпю кеб о/йнппейрнп;1703;;;+;7 ДМ;;;;;;;3
23297;CVSPA05-001-R            ;;05-;SPARK тюпю опюб о/йнппейрнп;1703;;;+;7 ДМ;;;;;;;3
21101;CVSPA05-070-L            ;96590409;05-;SPARK тюпю опнрхбнрсл кеб (DEPO);491;+;;;;222-2005L-UE;;;;;;3
21102;CVSPA05-070-R            ;96590410;05-;SPARK тюпю опнрхбнрсл опюб (DEPO);481;+;;;;222-2005R-UE;;;;;;3
23298;CVSPA05-160              ;96600167;05-;SPARK аюлоеп оепедм я нрб о/опнрхбнрсл;1715;;;+;7 ДМ;;;;;;;3
24523;CVSPA05-330              ;96602004;05-;SPARK {+ MATIZ} йюонр;3139;+;;;;;;;;;;3
23299;CVSPA05-640              ;96600191;05-;SPARK аюлоеп гюдм;1848;+;;;;;;;;;;3
20840;CVSPA05-740-L            ;96590413;05-;SPARK тнмюпэ гюдм бмеьм кеб;539;+;;;;222-1918L-UE;;;;;;3
20841;CVSPA05-740-R            ;96590414;05-;SPARK тнмюпэ гюдм бмеьм опюб;553;+;;;;222-1918R-UE;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY TRACKER (99-);;;;;;;;;;;;;;;2
18135;CVTRK99-000-L            ;91174687;99-04;TRACKER тюпю кеб;2225;+;;;;335-1123L-US;;;;;;3
18136;CVTRK99-000-R            ;91174685;99-04;TRACKER тюпю опюб;2158;1;;;;335-1123R-US;;;;;;3
16161;CVTRK99-100B             ;91174867;99-04;TRACKER пеьерйю пюдхюрнпю вепм;4455;+;;;;;;;;;;3
18514;CVTRK99-160G             ;91174865;99-04;TRACKER аюлоеп оепедм яеп;3234;+;;;;;;;;;;3
16159;CVTRK99-270-L            ;91176547/5880065810;99-04;TRACKER йпшкн оепедм кеб аег нрб;957;+;;;;;;;;;;3
16160;CVTRK99-270-R            ;91176546;99-04;TRACKER йпшкн оепедм опюб аег нрб;1055;+;;;;;;;;;;3
18516;CVTRK99-330              ;91174839;99-04;TRACKER йюонр;7590;+;;;;;;;;;;3
11619;SZGVT98-380              ;5810067(5)D00/30024120;98-00;G.VITARA {+ TRACKER  98-04} ясоонпр пюдхюрнпю;7117;+;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY TRAILBLAZER (02-09);;;;;;;;;;;;;;;2
17958;CVTAB02-000-L            ;15123955;02-09;TRAILBLAZER тюпю кеб (USA);2071;;;;;335-1117L-US;;;;;;3
17959;CVTAB02-000-R            ;15123954;02-09;TRAILBLAZER тюпю опюб (USA);2114;;;;;335-1117R-US;;;;;;3
28690;CVTAB02-001H-N           ;GM465-B0WCA;02-09;TRAILBLAZER тюпю к+о (йнлокейр) рчмхмц кхмгнбюм я яберъы нандй дхнд EAGLE EYES бмсрпх упнл;9409;;;;;;;;;;;3
29197;CVTAB02-002H-N           ;GM261-B00HW;02-09;TRAILBLAZER тюпю к+о (йнлокейр) рчмхмц кхмгнбюм я яберъы нандй EAGLE EYES бмсрпх упнл;0;;;;;;;;;;;3
16583;CVTAB02-100H             ;15174583;02-05;TRAILBLAZER пеьерйю пюдхюрнпю аег нрб о/нлшбюр тюп лнкдхмц упнл;1631;;;+;7 ДМ;;;;;;;3
16584;CVTAB02-100B             ;15174573;02-05;TRAILBLAZER пеьерйю пюдхюрнпю аег нрб о/нлшбюр тюп лнкдхмц вепм;948;;;;;;;;;;;3
16581;CVTAB02-160X             ;88937008;02-05;TRAILBLAZER аюлоеп оепедм аег нрб о/опнрхбнрсл цпсмр;2978;;;;;;;;;;;3
16582;CVTAB02-161X             ;88937047;02-05;TRAILBLAZER аюлоеп оепедм я нрб о/опнрхбнрсл цпсмр;1857;+;;;;;;;;;;3
16591;CVTAB02-360              ;15174429;02-05;TRAILBLAZER оюмекэ оепедм окюярхй;1157;+;17 яЕМ;;;;;;;;;3
28689;CVTAB02-740RT-N          ;GM461-BUDE2;02-09;TRAILBLAZER тнмюпэ гюдм бмеьм к+о (йнлокейр) рчмхмц я дхнд EAGLE EYES бмсрпх йпюям-рнмхп;5587;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;CHEVY YUKON/SUBURBAN/PICK-UP C10 (88-98);;;;;;;;;;;;;;;2
5050;CVC1092-000-L            ;15602613;92-98;C10 тюпю кеб б яанпе я йпеокем;847;;;;;332-1117L-HS;;;;;;3
5051;CVC1092-000-R            ;15602614;92-98;C10 тюпю опюб б яанпе я йпеокем;847;;;;;332-1117R-HS;;;;;;3
15207;CVC1092-001CC-N          ;;92-98;C10 тюпю к+о (йнлокейр) б яанпе я йпеокем рчмхмц (DEPO) упсярюк;2657;;;;;332-1117PXUS;;;;;;3
28677;CVC1092-002CC-N          ;GM264-B00HW;92-;C10 тюпю к+о (йнлокейр) рчмхмц я яберъы нандй б яанпе я йпеокем EAGLE EYES упсярюк;3414;;;;;;;;;;;3
28678;CVC1092-003B-N           ;GM264-BBJHW;92-;C10 тюпю к+о (йнлокейр) рчмхмц я яберъы нандй б яанпе я йпеокем EAGLE EYES упсярюк бмсрпх вепм;3487;;;;;;;;;;;3
5052;CV10C94-030-L            ;5977459;94-98;CV C10 сйюг.онбнпнрю сцкнбни кеб бепум;110;;;;;332-1525L--S;;;;;;3
5053;CV10C94-030-R            ;5977460;94-98;CV C10 сйюг.онбнпнрю сцкнбни опюб бепум;110;;;;;332-1525R--S;;;;;;3
5054;CV10C94-031-L            ;5977737;94-98;CV C10 сйюг.онбнпнрю сцкнбни кеб мхфм;235;;;+;7 ДМ;332-1526L-US;;;;;;3
5055;CV10C94-031-R            ;5977738;94-98;CV C10 сйюг.онбнпнрю сцкнбни опюб мхфм;235;;;+;7 ДМ;332-1526R-US;;;;;;3
28676;CV10C94-032-N            ;GM168-UUWW4;94-;CV C10 сйюг.онбнпнрю сцкнбни к+о (йнлокейр) рчмхмц бепум + мхфм (4 ЬР) опнгпюв упсярюк EAGLE EYES;697;;;;;;;;;;;3
11418;CVC1092-040-L            ;5977459;92-98;C10 сйюг.онбнпнрю мхфм кеб;326;;;+;7 ДМ;332-1615L-US;;;;;;3
11419;CVC1092-040-R            ;5977460;92-98;C10 сйюг.онбнпнрю мхфм опюб;309;;;;;332-1615R-US;;;;;;3
11327;CVC1094-100B             ;;94-98;C10 пеьерйю пюдхюрнпю вепм;2060;;;;;;;;;;;3
10138;CVGMC94-100B             ;12388709;94-98;GMC C10 пеьерйю пюдхюрнпю я упнл лнкдхмц вепм;2657;;;;;;;;;;;3
5056;CVC1094-101HB            ;15981106;94-98;C10 пеьерйю пюдхюрнпю упнл-вепм;2430;;;;;;;;;;;3
12139;CVGMC94-101B             ;12375422;94-98;GMC C10 пеьерйю пюдхюрнпю вепм;2078;;;;;;;;;;;3
11703;CVC1094-102SG            ;15709236/15981088;94-99;C10 пеьерйю пюдхюрнпю о/тюпс-кюлос яепеапхярн-яеп;3985;;;;;;;;;;;3
