18744;HDACR94-480-L            ;04631SV4V80ZZ/04641SV4V050ZZ;94-97;ACCORD {CD} онпнц кеб;2923;;;;;;;;;;;3
18745;HDACR94-480-R            ;04631SV4V50ZZ/04631SV4V050ZZ;94-97;ACCORD {CD} онпнц опюб;2779;;;;;;;;;;;3
15686;HDACR96-640B             ;71501SV4V51ZZ;96-97;ACCORD {CD} аюлоеп гюдм вепм;1426;;;;;;;;;;;3
17279;HDACR94-640B             ;04715SV4000ZZ;94-95;ACCORD {CD} аюлоеп гюдм вепм;1494;;;;;;;;;;;3
16842;HDACR94-740-L            ;33501SV4A01/2;94-95;ACCORD {CD} тнмюпэ гюдм бмеьм кеб;449;1;;;;317-1906L-UQ;;;;;;3
16843;HDACR94-740-R            ;33551SV4A01/2;94-95;ACCORD {CD} тнмюпэ гюдм бмеьм опюб;512;;;;;317-1906R-UQ;;;;;;3
18694;HDACR94-810-L            ;51365SV4000;94-97;ACCORD {CD} пшвюц оепедм ондбеяйх кеб мхфм я яюкеимр-акнй;874;;;;;;;;;;;3
18693;HDACR94-810-R            ;51355SV4000;94-97;ACCORD {CD} пшвюц оепедм ондбеяйх опюб мхфм я яюкеимр-акнй;874;;;;;;;;;;;3
18698;HDACR94-811-L            ;51460SV4000;94-97;ACCORD {CD} пшвюц оепедм ондбеяйх кеб бепум я яюкеимр-акнй;861;;;;;;;;;;;3
18697;HDACR94-811-R            ;51450SV4000;94-97;ACCORD {CD} пшвюц оепедм ондбеяйх опюб бепум я яюкеимр-акнй;861;;;;;;;;;;;3
16478;HDACR94-910              ;19010P0DJ52;94-97;ACCORD {яD/PRELUDE 97-} пюдхюрнп нукюфдем AT 2 2.2;2845;;;+;7 ДМ;;;;;;63314K;3
14753;HDACR94-911              ;19010P0FJ51;94-97;ACCORD {CD/PRELUDE 97-} пюдхюрнп нукюфдем AT 2 2.2 (KOYO);2804;1;;;;;PL080398T;;;;;3
14410;HDACR94-913              ;19010PAAA01;94-97;ACCORD {яD/PRELUDE 97-} пюдхюрнп нукюфдем MT 2 2.2;2033;;;;;;;;;;;3
13989;HDACR94-914              ;19010P0FJ02;94-97;ACCORD {яD/PRELUDE 97-} пюдхюрнп нукюфдем MT 2 2.2 (KOYO);2325;;;;;;PL080464;;;;;3
13561;HDACR94-930              ;80110SV1A11/21;94-97;ACCORD {CD+CC7} йнмдемяюрнп йнмдхж;2035;;;;;;;;;;94288TK;3
;;;;;;;;;;;;;;;;4
;HONDA ACCORD CF SEDAN  (98-02);;;;;;;;;;;;;;;2
15535;HDACR98-000-L            ;33151S84B01;98-99;ACCORD {CF} тюпю кеб ЙПНЛЕ (USA);1516;+;;;;217-1126L-LD-EM;;;;;;3
15536;HDACR98-000-R            ;33101S84B01;98-99;ACCORD {CF} тюпю опюб ЙПНЛЕ (USA);1471;+;;;;217-1126R-LD-EM;;;;;;3
13529;HDACR98-270-L            ;60261S84G00ZZ/60261S84A00ZZ;98-02;ACCORD {CF} йпшкн оепедм кеб я нрб о/онбрнпхрекэ;792;+;;;;;;;;;;3
13530;HDACR98-270-R            ;60211S84G00ZZ/60211S84A90ZZ;98-02;ACCORD {CF} йпшкн оепедм опюб я нрб о/онбрнпхрекэ;814;+;;;;;;;;;;3
26929;HDACR98-271-L            ;60261S84090ZZ;98-02;ACCORD {CF} йпшкн оепедм кеб аег нрб о/онбрнпхрекэ;911;+;;;;;;;;;;3
26930;HDACR98-271-R            ;60211S84090ZZ;98-02;ACCORD {CF} йпшкн оепедм опюб аег нрб о/онбрнпхрекэ;875;;;;;;;;;;;3
13528;HDACR98-330              ;60100S84A00ZZ/60100S87A90ZZ;98-99;ACCORD {CF} йюонр;2970;+;17 яЕМ;;;;;;;;;3
17535;HDACR98-760H-N           ;;98-02;ACCORD {CF} тнмюпэ гюдм бмеьм+бмсрп к+о (йнлокейр) ЙПНЛЕ (USA) рчмхмц (LEXUS рхо) бмсрпх упнл;5313;;;;;;;;;;;3
18696;HDACR98-810-L            ;51365S84A00;98-02;ACCORD пшвюц оепедм ондбеяйх кеб мхфм я яюкеимр-акнй;1442;;;+;7 ДМ;;;;;;;3
18695;HDACR98-810-R            ;51355S84A00;98-02;ACCORD пшвюц оепедм ондбеяйх опюб мхфм я яюкеимр-акнй;1442;;;+;7 ДМ;;;;;;;3
18700;HDACR98-811-L            ;51460S84A01;98-02;ACCORD пшвюц оепедм ондбеяйх кеб бепум я яюкеимр-акнй;1534;;;+;7 ДМ;;;;;;;3
18699;HDACR98-811-R            ;51450S84A01;98-02;ACCORD пшвюц оепедм ондбеяйх опюб бепум я яюкеимр-акнй;1534;;;+;7 ДМ;;;;;;;3
14757;HDACR98-910              ;19010PCA013;98-;ACCORD {яF (350 У 678mm)} пюдхюрнп нукюфдем MT 1.8 2 (KOYO);3167;;;;;;PL080625;;;;;3
14759;HDACR98-911              ;19010PCAJ53;98-;ACCORD {CF (350 У 678mm)} пюдхюрнп нукюфдем AT 1.8 2 2.3 (KOYO);3952;;;;;;PL080626;;;;;3
23512;HDACR98-915              ;19010P8CA51/19010RCAA52/19010P8EA51;98-;ACCORD {CF} пюдхюрнп нукюфдем AT 3 V6;2790;;;;;;;;;;;3
23551;HDACR98-930              ;80100S84A00/80110S84A00;98-;ACCORD {CF/+COUPE} йнмдемяюрнп йнмдхж;1893;;;;;;;;;;94485K;3
;;;;;;;;;;;;;;;;4
;HONDA ACCORD CL/CM (2/03-) ебпною;;;;;;;;;;;;;;;2
25936;HDACR06-000B-L           ;33151SEAG53;06-07;ACCORD тюпю кеб о/йнппейрнп бмсрпх вепм;3114;;14 яЕМ;;;217-1162L-LDEM2;;;;;;3
17848;HDACR03-000-L            ;33151SEAG01;03-05;ACCORD тюпю кеб о/йнппейрнп ебпною;2202;+;14 яЕМ;;;217-1144L-LD-EM;;;;;;3
25937;HDACR06-000B-R           ;33101SEAG53;06-07;ACCORD тюпю опюб о/йнппейрнп бмсрпх вепм;3061;+;;;;217-1162R-LDEM2;;;;;;3
17849;HDACR03-000-R            ;33101SEAG01;03-05;ACCORD тюпю опюб о/йнппейрнп ебпною;2202;+;;;;217-1144R-LD-EM;;;;;;3
21995;HDACR03-001-L            ;33151SEAG12;03-05;ACCORD тюпю кеб о/йнппейрнп ебпною (НПХЦХМЮК);9995;;;;;;;;;;;3
21996;HDACR03-001-R            ;33101SEAG12;03-05;ACCORD тюпю опюб о/йнппейрнп ебпною (НПХЦХМЮК);9442;;;;;;;;;;;3
19870;HDACR03-070-L            ;33951SEAG51/08V31SEA600A;03-07;ACCORD {ЙПНЛЕ S-type} тюпю опнрхбнрсл кеб ебпною;881;+;14 яЕМ;;;217-2031L-UEN;;;;;;3
19871;HDACR03-070-R            ;33901SEAG51/08V31SEA600A;03-07;ACCORD {ЙПНЛЕ S-type} тюпю опнрхбнрсл опюб ебпною;905;+;;;;217-2031R-UEN;;;;;;3
24155;HDACR06-070-L            ;33951SEAG51;06-07;ACCORD тюпю опнрхбнрсл кеб я йпнмьреим ебпною;1136;+;;;;217-2045L-UE;;;;;;3
24156;HDACR06-070-R            ;;06-07;ACCORD тюпю опнрхбнрсл опюб я йпнмьреим ебпною;1136;+;;;;217-2045R-UE;;;;;;3
26192;HDACR03-080-L            ;;03-07;ACCORD ярейкн тюпш опнрхбнрсл кеб;288;;;+;7 ДМ;;;;;;;3
26193;HDACR03-080-R            ;;03-07;ACCORD ярейкн тюпш опнрхбнрсл опюб;288;;;+;7 ДМ;;;;;;;3
18550;HDACR03-100B             ;71121SEA003ZA;03-05;ACCORD пеьерйю пюдхюрнпю ебпною вепм;5035;+;;;;;;;;;;3
21268;HDACR03-101              ;71121SEA003ZA;03-05;ACCORD пеьерйю пюдхюрнпю ебпною (НПХЦХМЮК);5422;;;;;;;;;;;3
18546;HDACR03-120H             ;71122SEA003;03-05;ACCORD лнкдхмц пеьерйх пюдхюрнпю ебпною упнл;1518;+;;;;;;;;;;3
21434;HDACR03-122H             ;71122SEA003;03-05;ACCORD лнкдхмц пеьерйх пюдхюрнпю ебпною (НПХЦХМЮК) упнл;2425;;;;;;;;;;;3
25668;HDACR03-160X             ;;03-05;ACCORD аюлоеп оепедм ебпною цпсмр;4950;+;17 яЕМ;;;;;;;;;3
25537;HDACR06-190              ;71102SDAA00;06-07;ACCORD пеьерйю аюлоепю оепедм;463;+;;;;;;;;;;3
24041;HDACR03-240              ;71130SECA10;03-;ACCORD сяхкхрекэ аюлоепю оепедм;1254;+;24 яЕМ;;;;;;;;;3
17426;HDACR03-270-L            ;60261SEA000;03-07;ACCORD йпшкн оепедм кеб ебпною;5049;+;;;;;;;;;;3
17427;HDACR03-270-R            ;60211SEA000;03-07;ACCORD йпшкн оепедм опюб ебпною;4734;+;;;;;;;;;;3
21267;HDACR03-271-L            ;60261SEA000ZZ;03-07;ACCORD йпшкн оепедм кеб ебпною (НПХЦХМЮК);7169;;;;;;;;;;;3
21266;HDACR03-271-R            ;60211SEA000ZZ;03-07;ACCORD йпшкн оепедм опюб ебпною (НПХЦХМЮК);7329;;;;;;;;;;;3
24036;HDACR03-300-L            ;74151SEA000;03-07;ACCORD ондйпшкнй оепедм йпшкю кеб;1056;+;;;;;;;;;;3
24037;HDACR03-300-R            ;74101SEA000;03-07;ACCORD ондйпшкнй оепедм йпшкю опюб;1056;+;24 яЕМ;;;;;;;;;3
17428;HDACR03-330              ;60100SEA000ZZ;03-05;ACCORD йюонр ебпною;7425;+;;;;;;;;;;3
23924;HDACR06-330              ;60100SEA010ZZ;06-07;ACCORD йюонр ебпною (НПХЦХМЮК);12437;;;;;;;;;;;3
25193;HDACR06-331              ;60100SEA010ZZ;06-07;ACCORD йюонр ебпною;8948;;;+;7 ДМ;;;;;;;3
25194;HDACR06-340-L            ;60170SDAA00ZZ;06-07;ACCORD оеркъ йюонрю кеб;215;;;;;;;;;;;3
25195;HDACR06-340-R            ;60120SDAA00ZZ;06-07;ACCORD оеркъ йюонрю опюб;215;;;;;;;;;;;3
24038;HDACR03-380              ;60400SEAE01ZZ;03-;ACCORD ясоонпр пюдхюрнпю;5912;+;;;;;;;;;;3
22799;HDACR03-450-L            ;76250SEAG21;03-;ACCORD гепйюкн кеб щкейрп я онднцпеб я сй.онбнп (aspherical);3601;;;;;;;;;;;3
22800;HDACR03-450-R            ;76200SEAG21;03-;ACCORD гепйюкн опюб щкейрп я онднцпеб я сй.онбнп (aspherical);3664;+;;;;;;;;;;3
23095;HDACR03-451-L            ;;03-;ACCORD гепйюкн кеб щкейрп я онднцпеб , юбрняйкюдшб я сй.онбнп (aspherical);4572;+;;;;;;;;;;3
23096;HDACR03-451-R            ;;03-;ACCORD гепйюкн опюб щкейрп я онднцпеб , юбрняйкюдшб я сй.онбнп (aspherical);4572;+;;;;;;;;;;3
25196;HDACR03-540              ;;03-07;ACCORD {4 ЬР.} лнкдхмц йсгнбю;1684;+;;;;;;;;;;3
29437;HDACR03-700              ;71530SEAE10;03-;ACCORD сяхкхрекэ аюлоепю гюдм (яедюм) (НПХЦХМЮК);0;;;;;;;;;;;3
19929;HDACR03-740-L            ;33506SEA003;03-05;ACCORD тнмюпэ гюдм бмеьм кеб ебпною (яедюм);1273;+;;;;217-1958L-UE;;;;;;3
26072;HDACR06-740-L            ;33506SEAJ51;06-07;ACCORD тнмюпэ гюдм бмеьм кеб ебпною (яедюм);1773;+;;;;217-1990L-UE;;;;;;3
19930;HDACR03-740-R            ;33501SEA003;03-05;ACCORD тнмюпэ гюдм бмеьм опюб ебпною (яедюм);1273;+;;;;217-1958R-UE;;;;;;3
26073;HDACR06-740-R            ;33501SEAJ51;06-07;ACCORD тнмюпэ гюдм бмеьм опюб ебпною (яедюм);1777;+;;;;217-1990R-UE;;;;;;3
22921;HDACR03-810-L            ;51360SDAA03;03-;ACCORD пшвюц оепедм ондбеяйх кеб мхфм;2554;;;+;7 ДМ;;;;;;;3
22920;HDACR03-810-R            ;51350SDAA03;03-;ACCORD пшвюц оепедм ондбеяйх опюб мхфм;2554;;;+;7 ДМ;;;;;;;3
22923;HDACR03-811-L            ;51460SDAA01;03-;ACCORD пшвюц оепедм ондбеяйх кеб бепум;854;;;;;;;;;;;3
22922;HDACR03-811-R            ;51450SDAA01;03-;ACCORD пшвюц оепедм ондбеяйх опюб бепум;854;;;;;;;;;;;3
21059;HDACR03-910              ;19010RBA901;03-;ACCORD {375 x 716 mm} пюдхюрнп нукюфдем AT 2 (KOYO);4195;1;;;;;PL081690;;;;;3
21060;HDACR03-911              ;19010RBAE01;03-;ACCORD {375 x 716 mm} пюдхюрнп нукюфдем MT 2 (KOYO);3388;;;;;;PL081699;;;;;3
21197;HDACR03-912              ;19010RBA901;03-;ACCORD {375x716mm} пюдхюрнп нукюфдем AT 2 (NRF) (NISSENS) (ЯЛ.ЙЮРЮКНЦ);6508;;;;;;;;;53391;;3
22040;HDACR03-913              ;19010RBBE51;03-;ACCORD {400 x 716 mm} пюдхюрнп нукюфдем AT 2.4 (KOYO);3746;1;;;;;PL081666;;;;;3
23513;HDACR03-914              ;19010RBBE51/19010RAA001/19010RAAA51;03-;ACCORD {400 x 716 mm} пюдхюрнп нукюфдем AT 2.4;2615;;;;;;;;;;68112K;3
26026;HDACR03-915              ;19010RBA901;03-;ACCORD {375 x 716 mm} пюдхюрнп нукюфдем AT 2;2547;;;;;;;;;;;3
19956;HDACR03-930              ;80110SEA003;03-;ACCORD йнмдемяюрнп йнмдхж ебпною (NISSENS) (AVA) (ЯЛ.ЙЮРЮКНЦ);5630;1;;;;;;94732;905800;35559;;3
24040;HDACR03-931              ;80110SEA003;03-;ACCORD йнмдемяюрнп йнмдхж;4412;;;;;;;;;;94732K;3
26093;HDACR03-932              ;80110SEA003/80110SEA013;03-;ACCORD йнмдемяюрнп йнмдхж (KOYO);4903;;;;;;CD080289A;;;;94732Y;3
24039;HDACR06-990P             ;74111SECA00;06-;ACCORD {гюыхрю йюпрепю} окюярхй;1535;+;;;;;;;;;;3
21269;HDACR03-992P             ;71123SEA003;03-05;ACCORD {мюйкюдйю мю оепед оюмекэ} бепум (НПХЦХМЮК) окюярхй;965;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;HONDA ACCORD яя7 (93-96) CE(96-98) CG7 (10/98-2/03) ебпною;;;;;;;;;;;;;;;2
17851;HDACR97-000-L            ;33153SN7G02;97-99;ACCORD {CE} тюпю кеб о/йнппейрнп ебпною;1843;+;;;;217-1149L-LD-EM;;;;;;3
17852;HDACR97-000-R            ;33103SN7G02;97-99;ACCORD {CE} тюпю опюб о/йнппейрнп ебпною;1784;+;;;;217-1149R-LD-EM;;;;;;3
19122;HDACR99-000-L            ;33151S1AG01;99-02;ACCORD {CG} тюпю кеб о/йнппейрнп ебпною;1870;+;;;;217-1129L-LD-EM;;;;;;3
19123;HDACR99-000-R            ;33101S1AG01;99-02;ACCORD {CG} тюпю опюб о/йнппейрнп ебпною;1886;+;;;;217-1129R-LD-EM;;;;;;3
11948;HDACR93-001-L            ;;93-96;ACCORD {яя7} тюпю кеб +/- о/йнппейрнп;1445;+;;;;217-1118L-LD-EM;;;;;;3
11949;HDACR93-001-R            ;;93-96;ACCORD {яя7} тюпю опюб +/- о/йнппейрнп;1445;+;;;;217-1118R-LD-EM;;;;;;3
10973;HDACR93-030-L            ;PEL236217011;93-96;ACCORD {CC7} сйюг.онбнпнрю сцкнбни кеб;415;+;;;;217-1533L-UE;;;;;;3
19859;HDACR97-030-L            ;33352SN7G02;97-99;ACCORD {CE} сйюг.онбнпнрю сцкнбни кеб ебпною;344;+;;;;217-1538L-UE;;;;;;3
19860;HDACR97-030-R            ;33302SN7G02;97-99;ACCORD {CE} сйюг.онбнпнрю сцкнбни опюб ебпною;344;+;;;;217-1538R-UE;;;;;;3
10972;HDACR93-030-R            ;PEL236218011;93-96;ACCORD {яя7} сйюг.онбнпнрю сцкнбни опюб;379;1;;;;217-1533R-UE;;;;;;3
3040;HDACR93-100B             ;75100SN7G00;93-96;ACCORD {яя7} пеьерйю пюдхюрнпю вепм;1300;;;;;;;;;;;3
18746;HDACR97-240              ;71130S1AE00ZZ;97-02;ACCORD {CG7} сяхкхрекэ аюлоепю оепедм;1627;;;;;;;;;;;3
3041;HDACR93-270-L            ;60211SN7000ZZ;93-96;ACCORD {яя7} йпшкн оепедм кеб;3871;;;;;;;;;;;3
3042;HDACR93-270-R            ;60211SN7000ZZ;93-96;ACCORD {яя7} йпшкн оепедм опюб;3635;;;;;;;;;;;3
3039;HDACR93-330              ;60100SN7000ZZ;93-96;ACCORD {яя7} йюонр;7283;;;;;;;;;;;3
19697;HDACR93-490-L            ;;93-96;ACCORD {яя7} юпйю пел.йпшкю гюдм кеб;1361;;;;;;;;;;;3
19698;HDACR93-490-R            ;;93-96;ACCORD {яя7} юпйю пел.йпшкю гюдм опюб;1361;;;;;;;;;;;3
11317;HDACR93-810-L            ;51355SN7000;93-96;ACCORD {яя7} пшвюц оепедм ондбеяйх кеб мхфм;961;+;;;;;;;;;;3
12017;HDACR93-810-R            ;51356SN7000;93-97;ACCORD {яя7} пшвюц оепедм ондбеяйх опюб мхфм;961;+;;;;;;;;;;3
13990;HDACR90-910              ;19010PT1901;90-97;ACCORD {CB+CC7+CE+ROVER 600 93-} пюдхюрнп нукюфдем AT 1.8 2 2.2 (KOYO);2798;;;;;;PA080475;;;;;3
14757;HDACR98-910              ;19010PCA013;98-;ACCORD {яF (350 У 678mm)} пюдхюрнп нукюфдем MT 1.8 2 (KOYO);3167;;;;;;PL080625;;;;;3
13991;HDACR90-911              ;19010PT1004;90-97;ACCORD {CB+CC7+CE} пюдхюрнп нукюфдем MT 1.8 2 2.2 (KOYO);2765;1;;;;;PA080474;;;;;3
14759;HDACR98-911              ;19010PCAJ53;98-;ACCORD {CF (350 У 678mm)} пюдхюрнп нукюфдем AT 1.8 2 2.3 (KOYO);3952;;;;;;PL080626;;;;;3
11631;HDACR90-912              ;19010PT1001;90-97;ACCORD {CB+CC7+CE+ROVER 600 93-} пюдхюрнп нукюфдем AT 1.8 2 2.2 (2 ПЪД);2313;1;;;;;;;;;62279K;3
12197;HDACR98-912              ;CUC2159;98-;ACCORD {CF (350 У 678mm)} пюдхюрнп нукюфдем MT 1.8 2 2.2 (1 ПЪД);3952;;;;;;;;;;;3
15114;HDACR94-912A             ;;94-97;ACCORD {яD/PRELUDE 97-} пюдхюрнп нукюфдем MT 2.2 (1 ПЪД) юкчлхм;2961;;;;;;;;;;;3
14411;HDACR98-913              ;CUC2148;98-;ACCORD {CF} пюдхюрнп нукюфдем AT 1.8 2.2 2.3 (1 ПЪД);3579;;;;;;;;;;;3
21484;HDACR98-914              ;19010PAAA01/19010PAAA03/19010PAAA51;98-02;ACCORD {яG (375У678У16mm)} пюдхюрнп нукюфдем AT;2323;;;;;;;;;;63345K;3
17761;HDACR90-915              ;19010PT1003;90-97;ACCORD {CB+CC7+CE+ROVER 600 93-} пюдхюрнп нукюфдем MT 1.8 2 2.2;2126;;;;;;;;;;62282K;3
12196;HDACR94-915              ;19101P0HA51;94-97;ACCORD {яD/PRELUDE 97-} пюдхюрнп нукюфдем AT 2 2.2 (1 ПЪД);2400;;;;;;;;;;;3
16270;HDACR90-920              ;19030PT0003/19020PK1901/19015PT0003;90-98;ACCORD {CB+CC+CD+CE} лнрнп+бемрхкърнп  пюдхюр нукюфдем я йнпося (DENSO-рхо);1362;;;;;;;;;;;3
13561;HDACR94-930              ;80110SV1A11/21;94-97;ACCORD {CD+CC7} йнмдемяюрнп йнмдхж;2035;;;;;;;;;;94288TK;3
18843;HDACR90-961-L            ;52400SM4A01/52400SM1A03/52400SM1A04;90-97;ACCORD {+ CD/CC7/CE} пшвюц гюдм ондбеяйх кеб бепум я яюкеимр-акнй ьюпнб нонп;548;;;;;;;;;;;3
18842;HDACR90-961-R            ;52390SM4A01/52390SM1A03/52390SM1A04;90-97;ACCORD {+CD/CC7/CE} пшвюц гюдм ондбеяйх опюб бепум я яюкеимр-акнй ьюпнб нонп;548;;;;;;;;;;;3
;;;;;;;;;;;;;;;;4
;HONDA CIVIC (03-) яедюм;;;;;;;;;;;;;;;2
17568;HDCVC03-000-L            ;33151S5AG51;03-05;CIVIC тюпю кеб о/йнппейрнп (яедюм);1506;+;;;;217-1146L-LD-EM;;;;;;3
17569;HDCVC03-000-R            ;33101S5AG51;03-05;CIVIC тюпю опюб о/йнппейрнп (яедюм);1554;+;;;;217-1146R-LD-EM;;;;;;3
20828;HDCVC03-070-N            ;33951S5A003+33501S5B003;03-05;CIVIC тюпю опнрхбнрсл к+о (йнлокейр) (яедюм);2323;+;;;;217-2024P-A;;;;;;3
21002;HDCVC03-100B             ;71122S5AA00Z;03-05;CIVIC пеьерйю пюдхюрнпю (яедюм) вепм;397;+;;;;;;;;;;3
25177;HDCVC03-101HG            ;71121S5HT01ZJ;03-05;CIVIC пеьерйю пюдхюрнпю (яедюм) упнл-яеп;1573;+;;;;;;;;;;3
25180;HDCVC03-101HB            ;71121S5HT00ZD;03-05;CIVIC пеьерйю пюдхюрнпю (яедюм) упнл-вепм;1485;+;;;;;;;;;;3
25178;HDCVC03-120H             ;75120S5A031;03-05;CIVIC лнкдхмц пеьерйх пюдхюрнпю мю йюонр (яедюм) упнл;739;+;;;;;;;;;;3
25175;HDCVC03-160              ;04711S5AA91ZZ;03-05;CIVIC аюлоеп оепедм (яедюм) (йсое);1188;+;;;;;;;;;;3
25168;HDCVC03-270-L            ;60261S5AJ00ZZ;03-05;CIVIC йпшкн оепедм кеб я нрб о/онбрнпхрекэ (яедюм) (йсое);827;+;;;;;;;;;;3
25169;HDCVC03-270-R            ;60211S5AJ00ZZ;03-05;CIVIC йпшкн оепедм опюб я нрб о/онбрнпхрекэ (яедюм) (йсое);827;+;;;;;;;;;;3
25181;HDCVC03-300-L            ;74151S5AJ00;03-;CIVIC ондйпшкнй оепедм йпшкю кеб (яедюм) (йсое);263;+;;;;;;;;;;3
25182;HDCVC03-300-R            ;74101S5AJ01;03-;CIVIC ондйпшкнй оепедм йпшкю опюб (яедюм) (йсое);261;+;;;;;;;;;;3
21927;HDCVC03-380              ;;03-05;CIVIC ясоонпр пюдхюрнпю (яедюм) (йсое);1386;1;17 яЕМ;;;;;;;;;3
19218;HDCVC00-450-L            ;76250S5BG01ZA;00-05;CIVIC гепйюкн кеб (яедюм) щкейрп я онднцпеб (convex);1650;+;;;;;;;;;;3
19219;HDCVC00-450-R            ;76200S5BG01ZA;00-05;CIVIC гепйюкн опюб (яедюм) щкейрп я онднцпеб (convex);1650;+;;;;;;;;;;3
25176;HDCVC03-640B             ;;03-05;CIVIC аюлоеп гюдм (яедюм) вепм;1181;;24 яЕМ;;;;;;;;;3
18193;HDCVC00-740Y-L           ;33551S5A003/33551S5B003;00-04;CIVIC тнмюпэ гюдм бмеьм кеб (яедюм) сй.онбнп фекр;833;;;;;217-1956L-AE-Y;;;;;;3
18194;HDCVC00-740Y-R           ;33501S5A003/33501S5B003;00-04;CIVIC тнмюпэ гюдм бмеьм опюб (яедюм) сй.онбнп фекр;833;;14 яЕМ;;;217-1956R-AE-Y;;;;;;3
18031;HDCVC00-910              ;19010PLCJ51/901;00-05;CIVIC пюдхюрнп нукюфдем (яедюм) (йсое) AT 1.5 1.6 1.7 (KOYO);3384;1;;;;;PL081168;;;;;3
20016;HDCVC00-911              ;19010PLCJ51/901;00-05;CIVIC пюдхюрнп нукюфдем (яедюм) (йсое) AT 1.5 1.6 1.7;2486;1;;;;;;;;;;3
21053;HDCVC00-912              ;19010PMMA01;00-05;CIVIC пюдхюрнп нукюфдем (яедюм) (йсое) MT 1.5 1.6 1.7 (KOYO);2855;;;;;;PL081167;;;;;3
;;;;;;;;;;;;;;;;4
;HONDA CIVIC (06-) яедюм;;;;;;;;;;;;;;;2
21407;HDCVC06-000-L            ;33151SNBG03;06-;CIVIC тюпю кеб (яедюм) (НПХЦХМЮК);9286;;;;;;;;;;;3
21406;HDCVC06-000-R            ;33101SNBG03;06-;CIVIC тюпю опюб (яедюм) (НПХЦХМЮК);8765;;;;;;;;;;;3
22565;HDCVC06-001-L            ;33151SNBG03;06-;CIVIC тюпю кеб о/йнппейрнп (яедюм);2558;+;;;;217-1159L-LDEM2;;;;;;3
